"customer_id","total_rfm_score","rfm_category_combination","customer_segment"
"14686",6,"132","CHURNED CUSTOMER"
"14685",9,"144","SLIPPING AWAY, CANNOT LOSE"
"14684",9,"333","ACTIVE"
"14683",3,"111","CHURNED CUSTOMER"
"14682",8,"233","POTENTIAL CHURNERS"
"14681",8,"332","ACTIVE"
"14680",12,"444","LOYAL"
"14679",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14678",4,"112","CHURNED CUSTOMER"
"14677",3,"111","CHURNED CUSTOMER"
"14676",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14675",9,"423","CANNOT BE DEFINED"
"14674",3,"111","CHURNED CUSTOMER"
"14673",11,"434","LOYAL"
"14672",8,"233","POTENTIAL CHURNERS"
"14671",6,"123","CHURNED CUSTOMER"
"14670",6,"222","POTENTIAL CHURNERS"
"14669",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14668",4,"121","CHURNED CUSTOMER"
"14667",12,"444","LOYAL"
"14666",6,"411","NEW CUSTOMERS"
"14665",10,"334","CANNOT BE DEFINED"
"14664",8,"422","ACTIVE"
"14663",5,"122","CANNOT BE DEFINED"
"14662",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14661",5,"311","NEW CUSTOMERS"
"14660",6,"321","ACTIVE"
"14659",12,"444","LOYAL"
"14658",7,"421","NEW CUSTOMERS"
"14657",10,"433","LOYAL"
"14656",7,"232","CANNOT BE DEFINED"
"14655",12,"444","LOYAL"
"14654",3,"111","CHURNED CUSTOMER"
"14653",12,"444","LOYAL"
"14652",5,"311","NEW CUSTOMERS"
"14651",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14650",3,"111","CHURNED CUSTOMER"
"14649",12,"444","LOYAL"
"14648",9,"144","SLIPPING AWAY, CANNOT LOSE"
"14647",6,"222","POTENTIAL CHURNERS"
"14646",12,"444","LOYAL"
"14645",6,"222","POTENTIAL CHURNERS"
"14644",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14643",8,"233","POTENTIAL CHURNERS"
"14642",5,"311","NEW CUSTOMERS"
"14641",7,"421","NEW CUSTOMERS"
"14640",12,"444","LOYAL"
"14639",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14638",6,"312","CANNOT BE DEFINED"
"14637",3,"111","CHURNED CUSTOMER"
"14636",7,"322","POTENTIAL CHURNERS"
"14635",3,"111","CHURNED CUSTOMER"
"14634",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14633",4,"211","CHURNED CUSTOMER"
"14632",4,"211","CHURNED CUSTOMER"
"14631",9,"333","ACTIVE"
"14630",3,"111","CHURNED CUSTOMER"
"14629",9,"423","CANNOT BE DEFINED"
"14628",9,"333","ACTIVE"
"14627",5,"212","CHURNED CUSTOMER"
"14626",12,"444","LOYAL"
"14625",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14624",8,"332","ACTIVE"
"14623",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14622",4,"211","CHURNED CUSTOMER"
"14621",12,"444","LOYAL"
"14620",6,"222","POTENTIAL CHURNERS"
"14619",7,"223","POTENTIAL CHURNERS"
"14618",10,"433","LOYAL"
"14617",4,"121","CHURNED CUSTOMER"
"14616",7,"232","CANNOT BE DEFINED"
"14615",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14614",3,"111","CHURNED CUSTOMER"
"14613",3,"111","CHURNED CUSTOMER"
"14612",5,"122","CANNOT BE DEFINED"
"14611",5,"122","CANNOT BE DEFINED"
"14610",4,"121","CHURNED CUSTOMER"
"14609",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14608",12,"444","LOYAL"
"14607",12,"444","LOYAL"
"14606",12,"444","LOYAL"
"14605",8,"233","POTENTIAL CHURNERS"
"14604",3,"111","CHURNED CUSTOMER"
"14603",5,"212","CHURNED CUSTOMER"
"14602",3,"111","CHURNED CUSTOMER"
"14601",6,"411","NEW CUSTOMERS"
"14600",6,"222","POTENTIAL CHURNERS"
"14599",5,"122","CANNOT BE DEFINED"
"14598",7,"322","POTENTIAL CHURNERS"
"14597",10,"433","LOYAL"
"14596",3,"111","CHURNED CUSTOMER"
"14595",11,"443","LOYAL"
"14594",8,"422","ACTIVE"
"14593",12,"444","LOYAL"
"14592",7,"322","POTENTIAL CHURNERS"
"14591",10,"433","LOYAL"
"14590",9,"144","SLIPPING AWAY, CANNOT LOSE"
"14589",4,"211","CHURNED CUSTOMER"
"14588",3,"111","CHURNED CUSTOMER"
"14587",11,"443","LOYAL"
"14586",4,"211","CHURNED CUSTOMER"
"14585",9,"333","ACTIVE"
"14584",9,"243","CANNOT BE DEFINED"
"14583",11,"443","LOYAL"
"14582",5,"311","NEW CUSTOMERS"
"14581",8,"422","ACTIVE"
"14580",4,"121","CHURNED CUSTOMER"
"14579",3,"111","CHURNED CUSTOMER"
"14578",6,"411","NEW CUSTOMERS"
"14577",11,"443","LOYAL"
"14576",4,"211","CHURNED CUSTOMER"
"14575",4,"112","CHURNED CUSTOMER"
"14574",3,"111","CHURNED CUSTOMER"
"14573",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14572",12,"444","LOYAL"
"14571",3,"111","CHURNED CUSTOMER"
"14570",6,"222","POTENTIAL CHURNERS"
"14569",9,"432","ACTIVE"
"14568",6,"123","CHURNED CUSTOMER"
"14567",8,"323","ACTIVE"
"14566",9,"234","CANNOT BE DEFINED"
"14565",9,"234","CANNOT BE DEFINED"
"14564",7,"124","CANNOT BE DEFINED"
"14563",5,"122","CANNOT BE DEFINED"
"14562",12,"444","LOYAL"
"14561",8,"323","ACTIVE"
"14560",12,"444","LOYAL"
"14559",3,"111","CHURNED CUSTOMER"
"14558",5,"122","CANNOT BE DEFINED"
"14557",6,"312","CANNOT BE DEFINED"
"14556",5,"122","CANNOT BE DEFINED"
"14555",10,"334","CANNOT BE DEFINED"
"14554",11,"434","LOYAL"
"14553",11,"443","LOYAL"
"14552",7,"232","CANNOT BE DEFINED"
"14551",9,"432","ACTIVE"
"14550",10,"433","LOYAL"
"14549",8,"233","POTENTIAL CHURNERS"
"14548",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14547",12,"444","LOYAL"
"14546",12,"444","LOYAL"
"14545",5,"122","CANNOT BE DEFINED"
"14544",11,"434","LOYAL"
"14543",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14542",4,"211","CHURNED CUSTOMER"
"14541",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14540",12,"444","LOYAL"
"14539",8,"422","ACTIVE"
"14538",9,"333","ACTIVE"
"14537",7,"322","POTENTIAL CHURNERS"
"14536",4,"211","CHURNED CUSTOMER"
"14535",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14534",12,"444","LOYAL"
"14533",12,"444","LOYAL"
"14532",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14531",5,"122","CANNOT BE DEFINED"
"14530",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14529",7,"322","POTENTIAL CHURNERS"
"14528",7,"322","POTENTIAL CHURNERS"
"14527",12,"444","LOYAL"
"14526",3,"111","CHURNED CUSTOMER"
"14525",12,"444","LOYAL"
"14524",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14523",4,"211","CHURNED CUSTOMER"
"14522",11,"443","LOYAL"
"14521",3,"111","CHURNED CUSTOMER"
"14520",7,"421","NEW CUSTOMERS"
"14519",4,"121","CHURNED CUSTOMER"
"14518",5,"311","NEW CUSTOMERS"
"14517",6,"321","ACTIVE"
"14516",3,"111","CHURNED CUSTOMER"
"14515",12,"444","LOYAL"
"14514",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14513",7,"232","CANNOT BE DEFINED"
"14512",9,"243","CANNOT BE DEFINED"
"14511",10,"433","LOYAL"
"14510",7,"223","POTENTIAL CHURNERS"
"14509",4,"121","CHURNED CUSTOMER"
"14508",9,"432","ACTIVE"
"14507",12,"444","LOYAL"
"14506",12,"444","LOYAL"
"14505",12,"444","LOYAL"
"14504",8,"332","ACTIVE"
"14503",11,"434","LOYAL"
"14502",12,"444","LOYAL"
"14501",5,"221","POTENTIAL CHURNERS"
"14500",7,"322","POTENTIAL CHURNERS"
"14499",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14498",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14497",6,"222","POTENTIAL CHURNERS"
"14496",9,"234","CANNOT BE DEFINED"
"14495",6,"321","ACTIVE"
"14494",7,"322","POTENTIAL CHURNERS"
"14493",12,"444","LOYAL"
"14492",8,"143","SLIPPING AWAY, CANNOT LOSE"
"14491",6,"222","POTENTIAL CHURNERS"
"14490",6,"123","CHURNED CUSTOMER"
"14489",8,"233","POTENTIAL CHURNERS"
"14488",7,"313","CANNOT BE DEFINED"
"14487",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14486",4,"121","CHURNED CUSTOMER"
"14485",5,"311","NEW CUSTOMERS"
"14484",9,"333","ACTIVE"
"14483",5,"221","POTENTIAL CHURNERS"
"14482",12,"444","LOYAL"
"14481",9,"234","CANNOT BE DEFINED"
"14480",10,"433","LOYAL"
"14479",8,"233","POTENTIAL CHURNERS"
"14478",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14477",10,"433","LOYAL"
"14476",4,"211","CHURNED CUSTOMER"
"14475",9,"333","ACTIVE"
"14474",8,"323","ACTIVE"
"14473",6,"321","ACTIVE"
"14472",9,"243","CANNOT BE DEFINED"
"14471",5,"122","CANNOT BE DEFINED"
"14470",8,"422","ACTIVE"
"14469",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14468",3,"111","CHURNED CUSTOMER"
"14467",11,"443","LOYAL"
"14466",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14465",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14464",4,"121","CHURNED CUSTOMER"
"14463",7,"232","CANNOT BE DEFINED"
"14462",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14461",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14460",9,"243","CANNOT BE DEFINED"
"14459",8,"224","CANNOT BE DEFINED"
"14458",3,"111","CHURNED CUSTOMER"
"14457",4,"211","CHURNED CUSTOMER"
"14456",12,"444","LOYAL"
"14455",6,"132","CHURNED CUSTOMER"
"14454",8,"233","POTENTIAL CHURNERS"
"14453",4,"211","CHURNED CUSTOMER"
"14452",9,"432","ACTIVE"
"14451",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14450",9,"243","CANNOT BE DEFINED"
"14449",12,"444","LOYAL"
"14448",8,"422","ACTIVE"
"14447",10,"433","LOYAL"
"14446",10,"433","LOYAL"
"14445",3,"111","CHURNED CUSTOMER"
"14444",3,"111","CHURNED CUSTOMER"
"14443",10,"334","CANNOT BE DEFINED"
"14442",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14441",12,"444","LOYAL"
"14440",12,"444","LOYAL"
"14439",9,"234","CANNOT BE DEFINED"
"14438",4,"211","CHURNED CUSTOMER"
"14437",8,"233","POTENTIAL CHURNERS"
"14436",5,"221","POTENTIAL CHURNERS"
"14435",3,"111","CHURNED CUSTOMER"
"14434",10,"433","LOYAL"
"14433",3,"111","CHURNED CUSTOMER"
"14432",10,"433","LOYAL"
"14431",9,"234","CANNOT BE DEFINED"
"14430",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14429",4,"112","CHURNED CUSTOMER"
"14428",10,"433","LOYAL"
"14427",9,"333","ACTIVE"
"14426",12,"444","LOYAL"
"14425",5,"122","CANNOT BE DEFINED"
"14424",6,"411","NEW CUSTOMERS"
"14423",7,"223","POTENTIAL CHURNERS"
"14422",12,"444","LOYAL"
"14421",10,"334","CANNOT BE DEFINED"
"14420",8,"233","POTENTIAL CHURNERS"
"14419",11,"443","LOYAL"
"14418",9,"423","CANNOT BE DEFINED"
"14417",4,"112","CHURNED CUSTOMER"
"14416",8,"422","ACTIVE"
"14415",12,"444","LOYAL"
"14414",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14413",7,"232","CANNOT BE DEFINED"
"14412",9,"333","ACTIVE"
"14411",6,"213","CANNOT BE DEFINED"
"14410",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14409",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14408",12,"444","LOYAL"
"14407",8,"233","POTENTIAL CHURNERS"
"14406",4,"211","CHURNED CUSTOMER"
"14405",3,"111","CHURNED CUSTOMER"
"14404",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14403",8,"233","POTENTIAL CHURNERS"
"14402",3,"111","CHURNED CUSTOMER"
"14401",12,"444","LOYAL"
"14400",8,"233","POTENTIAL CHURNERS"
"14399",8,"143","SLIPPING AWAY, CANNOT LOSE"
"14398",5,"122","CANNOT BE DEFINED"
"14397",12,"444","LOYAL"
"14396",9,"333","ACTIVE"
"14395",12,"444","LOYAL"
"14394",3,"111","CHURNED CUSTOMER"
"14393",4,"211","CHURNED CUSTOMER"
"14392",3,"111","CHURNED CUSTOMER"
"14391",3,"111","CHURNED CUSTOMER"
"14390",12,"444","LOYAL"
"14389",9,"333","ACTIVE"
"14388",12,"444","LOYAL"
"14387",9,"333","ACTIVE"
"14386",4,"211","CHURNED CUSTOMER"
"14385",8,"431","CANNOT BE DEFINED"
"14384",3,"111","CHURNED CUSTOMER"
"14383",9,"333","ACTIVE"
"14382",8,"323","ACTIVE"
"14381",7,"322","POTENTIAL CHURNERS"
"14380",3,"111","CHURNED CUSTOMER"
"14379",9,"333","ACTIVE"
"14378",3,"111","CHURNED CUSTOMER"
"14377",6,"222","POTENTIAL CHURNERS"
"14376",3,"111","CHURNED CUSTOMER"
"14375",8,"233","POTENTIAL CHURNERS"
"14374",4,"121","CHURNED CUSTOMER"
"14373",4,"211","CHURNED CUSTOMER"
"14372",5,"122","CANNOT BE DEFINED"
"14371",4,"211","CHURNED CUSTOMER"
"14370",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14369",5,"122","CANNOT BE DEFINED"
"14368",4,"211","CHURNED CUSTOMER"
"14367",12,"444","LOYAL"
"14366",3,"111","CHURNED CUSTOMER"
"14365",5,"122","CANNOT BE DEFINED"
"14364",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14363",4,"121","CHURNED CUSTOMER"
"14362",6,"411","NEW CUSTOMERS"
"14361",3,"111","CHURNED CUSTOMER"
"14360",9,"333","ACTIVE"
"14359",9,"423","CANNOT BE DEFINED"
"14358",5,"122","CANNOT BE DEFINED"
"14357",5,"311","NEW CUSTOMERS"
"14356",7,"322","POTENTIAL CHURNERS"
"14355",7,"223","POTENTIAL CHURNERS"
"14354",7,"421","NEW CUSTOMERS"
"14353",6,"222","POTENTIAL CHURNERS"
"14352",8,"233","POTENTIAL CHURNERS"
"14351",4,"211","CHURNED CUSTOMER"
"14350",7,"223","POTENTIAL CHURNERS"
"14349",6,"411","NEW CUSTOMERS"
"14348",5,"212","CHURNED CUSTOMER"
"14347",3,"111","CHURNED CUSTOMER"
"14346",9,"234","CANNOT BE DEFINED"
"14345",6,"321","ACTIVE"
"14344",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14343",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14342",10,"433","LOYAL"
"14341",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14340",4,"211","CHURNED CUSTOMER"
"14339",6,"222","POTENTIAL CHURNERS"
"14338",7,"223","POTENTIAL CHURNERS"
"14336",10,"433","LOYAL"
"14335",8,"422","ACTIVE"
"14334",12,"444","LOYAL"
"14333",6,"312","CANNOT BE DEFINED"
"14332",10,"433","LOYAL"
"14331",6,"222","POTENTIAL CHURNERS"
"14330",3,"111","CHURNED CUSTOMER"
"14329",12,"444","LOYAL"
"14328",4,"112","CHURNED CUSTOMER"
"14327",8,"233","POTENTIAL CHURNERS"
"14326",7,"223","POTENTIAL CHURNERS"
"14325",3,"111","CHURNED CUSTOMER"
"14324",5,"122","CANNOT BE DEFINED"
"14323",6,"222","POTENTIAL CHURNERS"
"14322",6,"132","CHURNED CUSTOMER"
"14321",11,"443","LOYAL"
"14320",8,"233","POTENTIAL CHURNERS"
"14319",4,"112","CHURNED CUSTOMER"
"14318",3,"111","CHURNED CUSTOMER"
"14317",6,"312","CANNOT BE DEFINED"
"14316",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14315",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14314",5,"221","POTENTIAL CHURNERS"
"14312",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14311",6,"222","POTENTIAL CHURNERS"
"14310",4,"112","CHURNED CUSTOMER"
"14309",12,"444","LOYAL"
"14308",6,"123","CHURNED CUSTOMER"
"14307",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14306",10,"334","CANNOT BE DEFINED"
"14305",8,"323","ACTIVE"
"14304",8,"233","POTENTIAL CHURNERS"
"14303",4,"121","CHURNED CUSTOMER"
"14302",6,"132","CHURNED CUSTOMER"
"14301",8,"233","POTENTIAL CHURNERS"
"14300",6,"411","NEW CUSTOMERS"
"14299",12,"444","LOYAL"
"14298",12,"444","LOYAL"
"14297",10,"433","LOYAL"
"14296",5,"122","CANNOT BE DEFINED"
"14295",10,"334","CANNOT BE DEFINED"
"14294",5,"122","CANNOT BE DEFINED"
"14293",12,"444","LOYAL"
"14292",12,"444","LOYAL"
"14291",12,"444","LOYAL"
"14290",12,"444","LOYAL"
"14289",10,"433","LOYAL"
"14288",5,"212","CHURNED CUSTOMER"
"14287",7,"421","NEW CUSTOMERS"
"14286",11,"434","LOYAL"
"14285",12,"444","LOYAL"
"14284",9,"333","ACTIVE"
"14283",6,"132","CHURNED CUSTOMER"
"14282",12,"444","LOYAL"
"14281",3,"111","CHURNED CUSTOMER"
"14280",4,"211","CHURNED CUSTOMER"
"14279",4,"121","CHURNED CUSTOMER"
"14278",3,"111","CHURNED CUSTOMER"
"14277",12,"444","LOYAL"
"14276",9,"243","CANNOT BE DEFINED"
"14275",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14274",3,"111","CHURNED CUSTOMER"
"14273",8,"332","ACTIVE"
"14272",9,"333","ACTIVE"
"14271",5,"221","POTENTIAL CHURNERS"
"14270",5,"212","CHURNED CUSTOMER"
"14269",3,"111","CHURNED CUSTOMER"
"14268",5,"122","CANNOT BE DEFINED"
"14267",8,"233","POTENTIAL CHURNERS"
"14266",3,"111","CHURNED CUSTOMER"
"14265",8,"233","POTENTIAL CHURNERS"
"14264",8,"233","POTENTIAL CHURNERS"
"14263",3,"111","CHURNED CUSTOMER"
"14262",12,"444","LOYAL"
"14261",8,"323","ACTIVE"
"14260",5,"122","CANNOT BE DEFINED"
"14259",4,"211","CHURNED CUSTOMER"
"14258",12,"444","LOYAL"
"14257",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14256",9,"234","CANNOT BE DEFINED"
"14255",5,"113","CANNOT BE DEFINED"
"14254",4,"112","CHURNED CUSTOMER"
"14253",5,"122","CANNOT BE DEFINED"
"14252",5,"122","CANNOT BE DEFINED"
"14251",11,"434","LOYAL"
"14250",9,"423","CANNOT BE DEFINED"
"14249",9,"144","SLIPPING AWAY, CANNOT LOSE"
"14248",7,"223","POTENTIAL CHURNERS"
"14247",7,"232","CANNOT BE DEFINED"
"14246",8,"233","POTENTIAL CHURNERS"
"14245",7,"223","POTENTIAL CHURNERS"
"14244",5,"122","CANNOT BE DEFINED"
"14243",12,"444","LOYAL"
"14242",5,"221","POTENTIAL CHURNERS"
"14241",5,"221","POTENTIAL CHURNERS"
"14240",9,"333","ACTIVE"
"14239",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14238",6,"222","POTENTIAL CHURNERS"
"14237",6,"222","POTENTIAL CHURNERS"
"14236",9,"333","ACTIVE"
"14235",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14234",9,"432","ACTIVE"
"14233",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14232",9,"333","ACTIVE"
"14231",8,"233","POTENTIAL CHURNERS"
"14230",6,"123","CHURNED CUSTOMER"
"14229",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14228",6,"132","CHURNED CUSTOMER"
"14227",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14226",10,"334","CANNOT BE DEFINED"
"14225",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14224",9,"243","CANNOT BE DEFINED"
"14223",8,"323","ACTIVE"
"14222",5,"212","CHURNED CUSTOMER"
"14221",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14220",8,"233","POTENTIAL CHURNERS"
"14219",8,"422","ACTIVE"
"14218",5,"311","NEW CUSTOMERS"
"14217",12,"444","LOYAL"
"14216",10,"433","LOYAL"
"14215",12,"444","LOYAL"
"14214",9,"333","ACTIVE"
"14213",5,"113","CANNOT BE DEFINED"
"14212",8,"323","ACTIVE"
"14211",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14210",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14209",12,"444","LOYAL"
"14208",7,"322","POTENTIAL CHURNERS"
"14207",3,"111","CHURNED CUSTOMER"
"14206",8,"233","POTENTIAL CHURNERS"
"14205",12,"444","LOYAL"
"14204",10,"433","LOYAL"
"14203",3,"111","CHURNED CUSTOMER"
"14202",5,"122","CANNOT BE DEFINED"
"14201",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14200",5,"122","CANNOT BE DEFINED"
"14199",8,"233","POTENTIAL CHURNERS"
"14198",11,"443","LOYAL"
"14197",4,"112","CHURNED CUSTOMER"
"14196",4,"211","CHURNED CUSTOMER"
"14195",9,"234","CANNOT BE DEFINED"
"14194",12,"444","LOYAL"
"14193",9,"333","ACTIVE"
"14192",3,"111","CHURNED CUSTOMER"
"14191",12,"444","LOYAL"
"14190",3,"111","CHURNED CUSTOMER"
"14189",12,"444","LOYAL"
"14188",9,"333","ACTIVE"
"14187",3,"111","CHURNED CUSTOMER"
"14186",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14185",4,"211","CHURNED CUSTOMER"
"14184",6,"312","CANNOT BE DEFINED"
"14183",4,"121","CHURNED CUSTOMER"
"14182",6,"132","CHURNED CUSTOMER"
"14181",4,"121","CHURNED CUSTOMER"
"14180",12,"444","LOYAL"
"14179",7,"322","POTENTIAL CHURNERS"
"14178",10,"433","LOYAL"
"14177",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14176",8,"233","POTENTIAL CHURNERS"
"14175",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14174",5,"311","NEW CUSTOMERS"
"14173",9,"432","ACTIVE"
"14172",5,"122","CANNOT BE DEFINED"
"14171",6,"222","POTENTIAL CHURNERS"
"14170",6,"222","POTENTIAL CHURNERS"
"14169",5,"122","CANNOT BE DEFINED"
"14168",5,"122","CANNOT BE DEFINED"
"14167",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14166",4,"121","CHURNED CUSTOMER"
"14165",4,"211","CHURNED CUSTOMER"
"14164",8,"323","ACTIVE"
"14163",10,"334","CANNOT BE DEFINED"
"14162",5,"221","POTENTIAL CHURNERS"
"14161",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14160",8,"134","SLIPPING AWAY, CANNOT LOSE"
"14159",12,"444","LOYAL"
"14158",6,"312","CANNOT BE DEFINED"
"14157",10,"433","LOYAL"
"14156",12,"444","LOYAL"
"14155",4,"211","CHURNED CUSTOMER"
"14154",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14153",3,"111","CHURNED CUSTOMER"
"14152",10,"343","SLIPPING AWAY, CANNOT LOSE"
"14151",5,"122","CANNOT BE DEFINED"
"14150",7,"322","POTENTIAL CHURNERS"
"14149",5,"212","CHURNED CUSTOMER"
"14148",6,"222","POTENTIAL CHURNERS"
"14147",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14146",12,"444","LOYAL"
"14145",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14144",3,"111","CHURNED CUSTOMER"
"14143",4,"211","CHURNED CUSTOMER"
"14142",7,"223","POTENTIAL CHURNERS"
"14141",10,"433","LOYAL"
"14140",9,"423","CANNOT BE DEFINED"
"14139",9,"333","ACTIVE"
"14138",9,"423","CANNOT BE DEFINED"
"14137",3,"111","CHURNED CUSTOMER"
"14136",7,"133","SLIPPING AWAY, CANNOT LOSE"
"14135",12,"444","LOYAL"
"14134",9,"144","SLIPPING AWAY, CANNOT LOSE"
"14133",8,"233","POTENTIAL CHURNERS"
"14132",12,"444","LOYAL"
"14131",3,"111","CHURNED CUSTOMER"
"14130",8,"233","POTENTIAL CHURNERS"
"14129",12,"444","LOYAL"
"14128",8,"323","ACTIVE"
"14127",8,"233","POTENTIAL CHURNERS"
"14126",10,"433","LOYAL"
"14125",11,"434","LOYAL"
"14124",6,"312","CANNOT BE DEFINED"
"14123",4,"112","CHURNED CUSTOMER"
"14122",5,"122","CANNOT BE DEFINED"
"14121",11,"434","LOYAL"
"14119",5,"221","POTENTIAL CHURNERS"
"14118",4,"112","CHURNED CUSTOMER"
"14117",4,"211","CHURNED CUSTOMER"
"14116",10,"433","LOYAL"
"14115",5,"122","CANNOT BE DEFINED"
"14114",9,"243","CANNOT BE DEFINED"
"14113",12,"444","LOYAL"
"14112",12,"444","LOYAL"
"14111",9,"432","ACTIVE"
"14110",12,"444","LOYAL"
"14109",5,"311","NEW CUSTOMERS"
"14108",9,"333","ACTIVE"
"14107",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14106",3,"111","CHURNED CUSTOMER"
"14105",9,"234","CANNOT BE DEFINED"
"14104",7,"232","CANNOT BE DEFINED"
"14103",3,"111","CHURNED CUSTOMER"
"14102",10,"433","LOYAL"
"14101",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14100",4,"211","CHURNED CUSTOMER"
"14099",12,"444","LOYAL"
"14098",5,"311","NEW CUSTOMERS"
"14097",5,"122","CANNOT BE DEFINED"
"14096",12,"444","LOYAL"
"14095",3,"111","CHURNED CUSTOMER"
"14094",3,"111","CHURNED CUSTOMER"
"14093",7,"412","CANNOT BE DEFINED"
"14092",12,"444","LOYAL"
"14091",7,"124","CANNOT BE DEFINED"
"14090",4,"211","CHURNED CUSTOMER"
"14089",5,"311","NEW CUSTOMERS"
"14088",12,"444","LOYAL"
"14087",8,"422","ACTIVE"
"14086",3,"111","CHURNED CUSTOMER"
"14085",12,"444","LOYAL"
"14084",3,"111","CHURNED CUSTOMER"
"14083",11,"443","LOYAL"
"14082",6,"222","POTENTIAL CHURNERS"
"14081",10,"244","SLIPPING AWAY, CANNOT LOSE"
"14080",9,"333","ACTIVE"
"14079",6,"222","POTENTIAL CHURNERS"
"14078",9,"243","CANNOT BE DEFINED"
"14077",8,"332","ACTIVE"
"14076",4,"211","CHURNED CUSTOMER"
"14075",10,"433","LOYAL"
"14074",3,"111","CHURNED CUSTOMER"
"14073",5,"311","NEW CUSTOMERS"
"14072",4,"112","CHURNED CUSTOMER"
"14071",11,"443","LOYAL"
"14070",3,"111","CHURNED CUSTOMER"
"14069",4,"121","CHURNED CUSTOMER"
"14068",8,"233","POTENTIAL CHURNERS"
"14067",7,"322","POTENTIAL CHURNERS"
"14066",4,"211","CHURNED CUSTOMER"
"14065",5,"122","CANNOT BE DEFINED"
"14064",11,"344","SLIPPING AWAY, CANNOT LOSE"
"14063",9,"144","SLIPPING AWAY, CANNOT LOSE"
"14062",12,"444","LOYAL"
"14061",6,"123","CHURNED CUSTOMER"
"14060",12,"444","LOYAL"
"14059",4,"211","CHURNED CUSTOMER"
"14058",5,"122","CANNOT BE DEFINED"
"14057",12,"444","LOYAL"
"14056",12,"444","LOYAL"
"14055",8,"233","POTENTIAL CHURNERS"
"14054",5,"311","NEW CUSTOMERS"
"14053",7,"232","CANNOT BE DEFINED"
"14052",8,"422","ACTIVE"
"14051",12,"444","LOYAL"
"14050",7,"322","POTENTIAL CHURNERS"
